# redshift      Ob
5.683271150657967397e+00 1.565702932672582981e-01
5.682826216994437907e+00 1.565700547832073464e-01
5.682381158891155692e+00 1.565698161696369439e-01
5.681936298546554909e+00 1.565695775992856364e-01
5.681491468525356581e+00 1.565693389823887560e-01
5.681046729604505963e+00 1.565691003515534974e-01
5.680602029555706700e+00 1.565688616787631049e-01
5.680157421158618547e+00 1.565686229923516637e-01
5.679712893511247529e+00 1.565683842864825648e-01
5.679268462515018712e+00 1.565681455697116309e-01
5.678824005811001108e+00 1.565679067763108556e-01
5.678379752452428875e+00 1.565676680293607848e-01
5.677935519457872893e+00 1.565674292305520299e-01
5.677491373769047556e+00 1.565671904158715266e-01
5.677047243574819824e+00 1.565669515467081330e-01
5.676603240004289397e+00 1.565667126828405864e-01
5.676159317513135960e+00 1.565664737997906619e-01
5.675715416960906978e+00 1.565662348657350933e-01
5.675271559238518115e+00 1.565659958919118355e-01
5.674827858850921558e+00 1.565657569399924454e-01
5.674384210563135689e+00 1.565655179533272934e-01
5.673940707626144331e+00 1.565652789821707358e-01
5.673497152084296502e+00 1.565650399198580955e-01
5.673053745966275763e+00 1.565648008752764386e-01
5.672610388053947794e+00 1.565645617938795642e-01
5.672167057340733898e+00 1.565643226643350927e-01
5.671723865567757095e+00 1.565640835469302716e-01
5.671280741549347582e+00 1.565638444032813603e-01
5.670837676087483459e+00 1.565636052284306579e-01
5.670394713464487424e+00 1.565633660462964205e-01
5.669951836461851080e+00 1.565631268476009308e-01
5.669508942633986415e+00 1.565628875770071760e-01
5.669066176209094365e+00 1.565626483124366308e-01
5.668623472260570395e+00 1.565624090188237338e-01
5.668180866634177306e+00 1.565621697155577807e-01
5.667738335495949187e+00 1.565619303897688164e-01
5.667295864672624361e+00 1.565616910337999657e-01
5.666853469520327202e+00 1.565614516559666047e-01
5.666411061353000989e+00 1.565612122082739588e-01
5.665968813615645416e+00 1.565609727846078436e-01
5.665526698247948190e+00 1.565607333698188219e-01
5.665084573873393481e+00 1.565604938873543517e-01
5.664642539976744828e+00 1.565602543910985245e-01
5.664200547862173529e+00 1.565600148546753556e-01
5.663758685392968673e+00 1.565597753257181590e-01
5.663316861997856222e+00 1.565595357551447520e-01
5.662875098965502119e+00 1.565592961544992057e-01
5.662433414662642051e+00 1.565590565337523221e-01
5.661991826318256926e+00 1.565588169022678611e-01
5.661550256390946778e+00 1.565585772179713120e-01
5.661108790212427522e+00 1.565583375271863698e-01
5.660667408957517743e+00 1.565580978197118056e-01
5.660226122850161801e+00 1.565578581011180248e-01
5.659784930228638267e+00 1.565576183705221502e-01
5.659343691159646639e+00 1.565573785518782624e-01
5.658902595349297293e+00 1.565571387482941335e-01
5.658461611327772367e+00 1.565568989426950053e-01
5.658020708044358749e+00 1.565566591182162848e-01
5.657579773667714917e+00 1.565564192140187494e-01
5.657138972618550810e+00 1.565561793195619500e-01
5.656698323556595298e+00 1.565559394450415365e-01
5.656257651630503425e+00 1.565556994952814751e-01
5.655817036769120065e+00 1.565554595137906013e-01
5.655376497050976781e+00 1.565552195104231437e-01
5.654936089530784749e+00 1.565549795162861912e-01
5.654495753351308274e+00 1.565547394982393647e-01
5.654055375283070894e+00 1.565544993945496288e-01
5.653615170473256235e+00 1.565542593225274226e-01
5.653175068380408064e+00 1.565540192437406830e-01
5.652734997608402701e+00 1.565537791192505579e-01
5.652294982377346066e+00 1.565535389622709217e-01
5.651855011879822754e+00 1.565532987669041032e-01
5.651415170224745488e+00 1.565530585790849138e-01
5.650975390873302473e+00 1.565528183624985414e-01
5.650535686811474889e+00 1.565525781242471659e-01
5.650096059303369778e+00 1.565523378650336139e-01
5.649656507150719875e+00 1.565520975842151497e-01
5.649216934427617964e+00 1.565518572293451982e-01
5.648777552207299379e+00 1.565516169158529813e-01
5.648338227074114037e+00 1.565513765708015093e-01
5.647898931633196895e+00 1.565511361792017997e-01
5.647459633646624511e+00 1.565508957233980869e-01
5.647020574995595510e+00 1.565506553358176622e-01
5.646581458122983399e+00 1.565504148535644680e-01
5.646142473546211349e+00 1.565501743809707969e-01
5.645703608429715636e+00 1.565499339110390797e-01
5.645264739885967664e+00 1.565496933764392584e-01
5.644825946065838984e+00 1.565494528199992130e-01
5.644387258091593473e+00 1.565492122587990864e-01
5.643948608627571417e+00 1.565489716559250177e-01
5.643510062514686787e+00 1.565487310469529103e-01
5.643071546915697567e+00 1.565484903919287518e-01
5.642633187616095114e+00 1.565482497599027523e-01
5.642194832890360168e+00 1.565480090676012737e-01
5.641756545009777746e+00 1.565477683492111083e-01
5.641318314386201571e+00 1.565475275994726856e-01
5.640880184792237628e+00 1.565472868424467590e-01
5.640442215964921679e+00 1.565470461109954858e-01
5.640004129160193891e+00 1.565468052518947939e-01
5.639566299217856127e+00 1.565465644712402127e-01
5.639128423012757629e+00 1.565463236023557358e-01
5.638690666664650131e+00 1.565460827366166874e-01
5.638252945399040428e+00 1.565458418273907859e-01
5.637815381179663632e+00 1.565456009418242644e-01
5.637377823789534226e+00 1.565453599972355114e-01
5.636940358216708802e+00 1.565451190404247017e-01
5.636502962418738605e+00 1.565448780592652300e-01
5.636065589255151664e+00 1.565446370277847887e-01
5.635628325786848691e+00 1.565443959939699925e-01
5.635191123410384861e+00 1.565441549310452873e-01
5.634754029739396763e+00 1.565439138652800488e-01
5.634316933504044833e+00 1.565436727353091972e-01
5.633879943894178233e+00 1.565434316013709637e-01
5.633442995265879993e+00 1.565431904272538699e-01
5.633006247152447798e+00 1.565429493010443707e-01
5.632569440843414377e+00 1.565427080799200454e-01
5.632132752932636599e+00 1.565424668613955295e-01
5.631696149287951592e+00 1.565422256266401080e-01
5.631259596901265319e+00 1.565419843574249459e-01
5.630823075695705171e+00 1.565417430426515322e-01
5.630386706532662267e+00 1.565415017491529615e-01
5.629950370921641856e+00 1.565412604114287676e-01
5.629514128339474510e+00 1.565410190623826026e-01
5.629077943677675222e+00 1.565407776826031883e-01
5.628641784859847341e+00 1.565405362543375867e-01
5.628205736435859308e+00 1.565402948243959369e-01
5.627769790978341291e+00 1.565400533886917300e-01
5.627333885142339120e+00 1.565398119121537424e-01
5.626898072032821219e+00 1.565395704242084074e-01
5.626462294894649219e+00 1.565393288934148752e-01
5.626026545014210178e+00 1.565390873149367923e-01
5.625590897932568168e+00 1.565388457306618186e-01
5.625155416272600739e+00 1.565386041753545621e-01
5.624719991988110124e+00 1.565383625891113295e-01
5.624284493247373895e+00 1.565381208987638995e-01
5.623849170017876986e+00 1.565378792430392463e-01
5.623413939752588853e+00 1.565376375761518835e-01
5.622978688106460510e+00 1.565373958346054362e-01
5.622543605999336336e+00 1.565371541244499065e-01
5.622108578095891041e+00 1.565369123816386931e-01
5.621673610365440332e+00 1.565366706094934446e-01
5.621238614085683594e+00 1.565364287586853698e-01
5.620803788108786669e+00 1.565361869397834671e-01
5.620369078073349733e+00 1.565359451225975529e-01
5.619934355788074321e+00 1.565357032358205003e-01
5.619499733497080207e+00 1.565354613419055463e-01
5.619065196676578999e+00 1.565352194327893076e-01
5.618630711400338207e+00 1.565349774895941903e-01
5.618196277377242254e+00 1.565347355121602113e-01
5.617761883330356198e+00 1.565344934942055899e-01
5.617327689315164463e+00 1.565342515249353306e-01
5.616893513294110463e+00 1.565340095029298384e-01
5.616459347043778472e+00 1.565337674235909304e-01
5.616025261553492243e+00 1.565335253264997506e-01
5.615591321593568885e+00 1.565332832478086578e-01
5.615157345411136092e+00 1.565330410861280608e-01
5.614723528650521267e+00 1.565327989506353490e-01
5.614289712528018228e+00 1.565325567527196537e-01
5.613856037612904970e+00 1.565323145708707453e-01
5.613422392082484613e+00 1.565320723426590899e-01
5.612988816991460794e+00 1.565318300910187033e-01
5.612555384902724320e+00 1.565315878565188279e-01
5.612121968299049968e+00 1.565313455679073762e-01
5.611688547815772310e+00 1.565311032143414105e-01
5.611255306278798649e+00 1.565308608980686411e-01
5.610822069166192527e+00 1.565306185214968004e-01
5.610388938487905541e+00 1.565303761416997064e-01
5.609955873900251078e+00 1.565301337361183487e-01
5.609522872034729879e+00 1.565298913028750072e-01
5.609089995378857552e+00 1.565296488769764016e-01
5.608657121211950702e+00 1.565294063897023358e-01
5.608224284587302932e+00 1.565291638606774172e-01
5.607791588860393972e+00 1.565289213478328612e-01
5.607358957556406232e+00 1.565286788083312397e-01
5.606926401585534236e+00 1.565284362482992908e-01
5.606493886493007395e+00 1.565281936484212155e-01
5.606061419200677243e+00 1.565279510125786033e-01
5.605629096930063504e+00 1.565277083953394155e-01
5.605196772674174710e+00 1.565274657142148862e-01
5.604764577683716276e+00 1.565272230428889910e-01
5.604332377257235542e+00 1.565269803057354470e-01
5.603900337085955918e+00 1.565267375958252216e-01
5.603468373479135067e+00 1.565264948661742039e-01
5.603036390548064460e+00 1.565262520628927234e-01
5.602604514994509621e+00 1.565260092571946759e-01
5.602172738748820713e+00 1.565257664445681152e-01
5.601740978260253634e+00 1.565255235780325382e-01
5.601309296869259491e+00 1.565252806932175278e-01
5.600877795204078247e+00 1.565250378467778203e-01
5.600446242009504694e+00 1.565247949085721846e-01
5.600014784878156071e+00 1.565245519616758063e-01
5.599583414553585214e+00 1.565243090008962001e-01
5.599152063994929485e+00 1.565240659884771235e-01
5.598720861333255527e+00 1.565238229966209038e-01
5.598289703007658602e+00 1.565235799669905392e-01
5.597858533793225178e+00 1.565233368684447179e-01
5.597427547638700318e+00 1.565230938103516212e-01
5.596996563854914619e+00 1.565228506908304673e-01
5.596565695769951887e+00 1.565226075738156974e-01
5.596134820801851539e+00 1.565223643901440809e-01
5.595704160438015329e+00 1.565221212648473248e-01
5.595273450684485894e+00 1.565218780489059935e-01
5.594842860047595678e+00 1.565216348374684485e-01
5.594412343706565593e+00 1.565213916052405896e-01
5.593981850976553538e+00 1.565211483235878775e-01
5.593551390125283795e+00 1.565209049971745814e-01
5.593121085919184665e+00 1.565206616965484632e-01
5.592690831053424461e+00 1.565204183610626187e-01
5.592260611778796076e+00 1.565201749829395472e-01
5.591830565459271263e+00 1.565199316399124851e-01
5.591400451089977963e+00 1.565196881956109065e-01
5.590970445951693790e+00 1.565194447503644171e-01
5.590540574871170065e+00 1.565192013182617470e-01
5.590110795039235470e+00 1.565189578750896815e-01
5.589680997080730407e+00 1.565187143588898933e-01
5.589251254906663746e+00 1.565184708115273104e-01
5.588821635599298787e+00 1.565182272710383682e-01
5.588392102676763784e+00 1.565179837167681165e-01
5.587962601824152387e+00 1.565177401179247696e-01
5.587533176279202429e+00 1.565174964990347639e-01
5.587103814046575856e+00 1.565172528533032015e-01
5.586674533660096031e+00 1.565170091912590489e-01
5.586245309291715699e+00 1.565167654982522194e-01
5.585816151946335850e+00 1.565165217805377096e-01
5.585387167263037078e+00 1.565162780981402268e-01
5.584958140470542176e+00 1.565160343290686873e-01
5.584529206188111772e+00 1.565157905498034685e-01
5.584100285063776425e+00 1.565155467152489766e-01
5.583671552256678439e+00 1.565153029250043737e-01
5.583242768725142469e+00 1.565150590431536315e-01
5.582814110782279293e+00 1.565148151699757850e-01
5.582385553513795173e+00 1.565145712913260656e-01
5.581957028188883285e+00 1.565143273681010028e-01
5.581528607040465495e+00 1.565140834414264492e-01
5.581100162323514802e+00 1.565138394385669762e-01
5.580671948588940445e+00 1.565135955045168781e-01
5.580243686308087980e+00 1.565133514800613190e-01
5.579815471277097316e+00 1.565131074197647354e-01
5.579387381951078417e+00 1.565128633683604276e-01
5.578959330322426524e+00 1.565126192756915446e-01
5.578531355724717145e+00 1.565123751641928906e-01
5.578103461989969425e+00 1.565121310360648443e-01
5.577675674834580377e+00 1.565118869060007079e-01
5.577247954583623546e+00 1.565116427513768560e-01
5.576820201574513192e+00 1.565113985152905285e-01
5.576392616170130268e+00 1.565111543121534832e-01
5.575965074971221291e+00 1.565109100715162960e-01
5.575537616887830339e+00 1.565106658156150687e-01
5.575110142214848352e+00 1.565104214874713517e-01
5.574682799373293918e+00 1.565101771719223100e-01
5.574255538715220837e+00 1.565099328406107937e-01
5.573828318649772129e+00 1.565096884697599611e-01
5.573401249034576566e+00 1.565094441222305843e-01
5.572974131614452098e+00 1.565091996845937028e-01
5.572547138851644100e+00 1.565089552555457564e-01
5.572120245203828759e+00 1.565087108204944732e-01
5.571693334745696724e+00 1.565084663130602294e-01
5.571266624425717850e+00 1.565082218575178929e-01
5.570839837725035437e+00 1.565079772954614812e-01
5.570413225277771829e+00 1.565077327705137189e-01
5.569986628738027967e+00 1.565074881919360783e-01
5.569560141861354730e+00 1.565072436134886391e-01
5.569133716064389006e+00 1.565069990073278683e-01
5.568707297637047304e+00 1.565067543426398033e-01
5.568281015190708061e+00 1.565065096932287958e-01
5.567854746534163901e+00 1.565062649889808477e-01
5.567428637778014000e+00 1.565060203137905726e-01
5.567002458994981140e+00 1.565057755356317470e-01
5.566576506356421206e+00 1.565055308246264820e-01
5.566150529116386636e+00 1.565052860367449616e-01
5.565724569752252826e+00 1.565050411963754273e-01
5.565298770307588683e+00 1.565047963851834145e-01
5.564873009721942765e+00 1.565045515335897475e-01
5.564447352921366274e+00 1.565043066789444659e-01
5.564021717472293460e+00 1.565040617738361062e-01
5.563596159258629825e+00 1.565038168504214455e-01
5.563170688048728607e+00 1.565035719143388071e-01
5.562745297755848028e+00 1.565033269621013134e-01
5.562319931080144997e+00 1.565030819607171053e-01
5.561894616835864724e+00 1.565028369267794650e-01
5.561469446679450535e+00 1.565025919131173560e-01
5.561044301279918223e+00 1.565023468509810778e-01
5.560619264074566637e+00 1.565021017884749566e-01
5.560194191521048879e+00 1.565018566428333091e-01
5.559769285586204646e+00 1.565016115305424838e-01
5.559344456747065344e+00 1.565013663999941795e-01
5.558919687987049940e+00 1.565011212413799369e-01
5.558494898837461839e+00 1.565008760082454986e-01
5.558070267636210815e+00 1.565006308035567506e-01
5.557645670765362311e+00 1.565003855559528589e-01
5.557221109709525209e+00 1.565001402662869190e-01
5.556796695490793248e+00 1.564998949987222443e-01
5.556372338478045236e+00 1.564996497014866927e-01
5.555948002131812835e+00 1.564994043534560786e-01
5.555523760336512851e+00 1.564991589973553920e-01
5.555099540821821336e+00 1.564989135913938123e-01
5.554675458740762295e+00 1.564986682022014575e-01
5.554251458349266812e+00 1.564984227975514397e-01
5.553827415099843456e+00 1.564981773053464031e-01
5.553403574066985371e+00 1.564979318674831477e-01
5.552979661806676681e+00 1.564976863256249129e-01
5.552555935176987312e+00 1.564974408285565444e-01
5.552132177877599162e+00 1.564971952509732478e-01
5.551708559135097865e+00 1.564969496909499602e-01
5.551284976713648511e+00 1.564967040892422667e-01
5.550861490033775603e+00 1.564964584803129055e-01
5.550438122792406226e+00 1.564962128779331385e-01
5.550014697219134874e+00 1.564959671789691309e-01
5.549591441308201922e+00 1.564957215157226911e-01
5.549168224220972334e+00 1.564954758122797662e-01
5.548745052281249812e+00 1.564952300723105039e-01
5.548321905069684590e+00 1.564949842839527816e-01
5.547898978528768232e+00 1.564947385610559738e-01
5.547475957741318631e+00 1.564944927206595726e-01
5.547053048013833809e+00 1.564942468820620103e-01
5.546630254718518671e+00 1.564940010484170696e-01
5.546207531276417413e+00 1.564937551926627868e-01
5.545784875005733028e+00 1.564935093132500121e-01
