# redshift     age[Myr]
6.509071208601315384e+00 8.430078475989279241e+02
6.508476374625870697e+00 8.431078460844323672e+02
6.507881657596451319e+00 8.432078446471515463e+02
6.507286957639179192e+00 8.433078600791299095e+02
6.506692474444502494e+00 8.434078587906340090e+02
6.506098108128813173e+00 8.435078575720311846e+02
6.505503889372298509e+00 8.436078512538258565e+02
6.504909747501291584e+00 8.437078517230719399e+02
6.504315722889245421e+00 8.438078521802511887e+02
6.503721815499197589e+00 8.439078526253445034e+02
6.503128028910332148e+00 8.440078524492779479e+02
6.502534363368830839e+00 8.441078516039781334e+02
6.501940814536681046e+00 8.442078508137435620e+02
6.501347382388435570e+00 8.443078500766648631e+02
6.500754066898388750e+00 8.444078493908764358e+02
6.500160868040590678e+00 8.445078487545565622e+02
6.499567767647701722e+00 8.446078512249989672e+02
6.498974795785555258e+00 8.447078517269263784e+02
6.498381941185093602e+00 8.448078521539595158e+02
6.497789223569001571e+00 8.449078491721023738e+02
6.497196605378015910e+00 8.450078491115926909e+02
6.496604113543780201e+00 8.451078474220784074e+02
6.496011649395727616e+00 8.452078607545091700e+02
6.495419466186930890e+00 8.453078463474936370e+02
6.494827279991160829e+00 8.454078521313558667e+02
6.494235315146581478e+00 8.455078402153844763e+02
6.493643372076675746e+00 8.456078443031036613e+02
6.493051550194736343e+00 8.457078475977079961e+02
6.492459849245635795e+00 8.458078501356429797e+02
6.491868268974515743e+00 8.459078519533399003e+02
6.491276815492271091e+00 8.460078520108655766e+02
6.490685499679588411e+00 8.461078484607804739e+02
6.490094302403623061e+00 8.462078445312311032e+02
6.489503155259784606e+00 8.463078517892711261e+02
6.488912145725609371e+00 8.464078554319321483e+02
6.488321310055269464e+00 8.465078493145698530e+02
6.487730597123700704e+00 8.466078420802616620e+02
6.487139886083219231e+00 8.467078541846450435e+02
6.486549374271063151e+00 8.468078522123056473e+02
6.485958961992587923e+00 8.469078530361462072e+02
6.485368716342976292e+00 8.470078452840557475e+02
6.484778484683467070e+00 8.471078548106163453e+02
6.484188406012632910e+00 8.472078580608069842e+02
6.483598495973233788e+00 8.473078523729111566e+02
6.483008657627641114e+00 8.474078541719943587e+02
6.482418934165681712e+00 8.475078561316812511e+02
6.481829369848179923e+00 8.476078507381729423e+02
6.481239870479697629e+00 8.477078539619271851e+02
6.480650567111303495e+00 8.478078435636675749e+02
6.480061278774831734e+00 8.479078502438718488e+02
6.479472087633870281e+00 8.480078600585355844e+02
6.478883114785151776e+00 8.481078524422111968e+02
6.478294251258399861e+00 8.482078458842476039e+02
6.477705421873682035e+00 8.483078531489708212e+02
6.477116737816959180e+00 8.484078553488743637e+02
6.476528231459015572e+00 8.485078469742296647e+02
6.475939783318609422e+00 8.486078483193747388e+02
6.475351476455895039e+00 8.487078452644020672e+02
6.474763250906937273e+00 8.488078479958735443e+02
6.474175145702458778e+00 8.489078498735644871e+02
6.473587153940724370e+00 8.490078520647317646e+02
6.472999256735435303e+00 8.491078577764146758e+02
6.472411576302203429e+00 8.492078462086208219e+02
6.471823917531819070e+00 8.493078505508336775e+02
6.471236441750467527e+00 8.494078433446325107e+02
6.470648979543072166e+00 8.495078534212684644e+02
6.470061694947846220e+00 8.496078528505320264e+02
6.469474481739196037e+00 8.497078597128088404e+02
6.468887489851938177e+00 8.498078484637765087e+02
6.468300549190341364e+00 8.499078480694237214e+02
6.467713694751847875e+00 8.500078525655655994e+02
6.467126984859386418e+00 8.501078520073348272e+02
6.466540380704429936e+00 8.502078530021259439e+02
6.465953916771749910e+00 8.503078496642103801e+02
6.465367526086528649e+00 8.504078534079832252e+02
6.464781283833793246e+00 8.505078514055566075e+02
6.464195122316467312e+00 8.506078551982042200e+02
6.463609172779027467e+00 8.507078423852731248e+02
6.463023157267421048e+00 8.508078603952394587e+02
6.462437381448849827e+00 8.509078570550988161e+02
6.461851689146945965e+00 8.510078590145756152e+02
6.461266204605784047e+00 8.511078450508100559e+02
6.460680668307039909e+00 8.512078594805346938e+02
6.460095370382882507e+00 8.513078527427752533e+02
6.459510153912910724e+00 8.514078516353890791e+02
6.458924992304537760e+00 8.515078607008956624e+02
6.458340086487442733e+00 8.516078455884858158e+02
6.457755144696426086e+00 8.517078561673679360e+02
6.457170402641091655e+00 8.518078521341573150e+02
6.456585709718053678e+00 8.519078592362023983e+02
6.456001235854268216e+00 8.520078484007309498e+02
6.455416786392722983e+00 8.521078529219188340e+02
6.454832492698682422e+00 8.522078503182953000e+02
6.454248308110418719e+00 8.523078485677075378e+02
6.453664177420960435e+00 8.524078571174077297e+02
6.453080261437955656e+00 8.525078484275049959e+02
6.452496381153738803e+00 8.526078531445117505e+02
6.451912602245725381e+00 8.527078600179096384e+02
6.451329018329740705e+00 8.528078530008768894e+02
6.450745460330939984e+00 8.529078610574363211e+02
6.450162121641030311e+00 8.530078510378369856e+02
6.449578801722000598e+00 8.531078573096392574e+02
6.448995631768746684e+00 8.532078573772149639e+02
6.448412591809135286e+00 8.533078546565895977e+02
6.447829689646869866e+00 8.534078478012280584e+02
6.447246854895237966e+00 8.535078488805374946e+02
6.446664075927023951e+00 8.536078598886130067e+02
6.446081501230820798e+00 8.537078553355075883e+02
6.445498997819939291e+00 8.538078580390678098e+02
6.444916700618115613e+00 8.539078448273098729e+02
6.444334410260408319e+00 8.540078499279838979e+02
6.443752191191386203e+00 8.541078622744811355e+02
6.443170184295861525e+00 8.542078576569837196e+02
6.442588287019020754e+00 8.543078536847174291e+02
6.442006544966084824e+00 8.544078425126655247e+02
6.441424788144077596e+00 8.545078533571776234e+02
6.440843290184653291e+00 8.546078391707933406e+02
6.440261755395408905e+00 8.547078507905645210e+02
6.439680356319925636e+00 8.548078585429952909e+02
6.439099125263298085e+00 8.549078568612532081e+02
6.438518069802775301e+00 8.550078444297371334e+02
6.437936970921589896e+00 8.551078589353346615e+02
6.437356135693399928e+00 8.552078475209916633e+02
6.436775288837550235e+00 8.553078575678588322e+02
6.436194649147915392e+00 8.554078513995324329e+02
6.435614031095418852e+00 8.555078609603625637e+02
6.435033667204507424e+00 8.556078461901996661e+02
6.434453290036857176e+00 8.557078531565606454e+02
6.433873109896880216e+00 8.558078456171514290e+02
6.433292906417622525e+00 8.559078615481669203e+02
6.432712954838727626e+00 8.560078534973727074e+02
6.432133051677926261e+00 8.561078565382048282e+02
6.431553268658233513e+00 8.562078582989893221e+02
6.430973650783640139e+00 8.563078510083092851e+02
6.430394129156852934e+00 8.564078465441053822e+02
6.429814611897013421e+00 8.565078607604898480e+02
6.429235379736083722e+00 8.566078451989095583e+02
6.428656151755070880e+00 8.567078483410539320e+02
6.428077059687234751e+00 8.568078474415299297e+02
6.427498021286282004e+00 8.569078566985723455e+02
6.426919161727388641e+00 8.570078544859837848e+02
6.426340407161068136e+00 8.571078535522245829e+02
6.425761801064968637e+00 8.572078463775997079e+02
6.425183230149096758e+00 8.573078525365426685e+02
6.424604777715296144e+00 8.574078576278354831e+02
6.424026450681094680e+00 8.575078604485381675e+02
6.423448227174735514e+00 8.576078647743979673e+02
6.422870247290950019e+00 8.577078463636780725e+02
6.422292247359895789e+00 8.578078508211914368e+02
6.421714364806208053e+00 8.579078543703456035e+02
6.421136593810879312e+00 8.580078580118597529e+02
6.420558955639237730e+00 8.581078580579695654e+02
6.419981411948596950e+00 8.582078611403245532e+02
6.419404086771684170e+00 8.583078457718485197e+02
6.418826721488888332e+00 8.584078567381023959e+02
6.418249530679488224e+00 8.585078568682379228e+02
6.417672506306665525e+00 8.586078475427364083e+02
6.417095480010227782e+00 8.587078579331482615e+02
6.416518651209513813e+00 8.588078534714416037e+02
6.415941906504301961e+00 8.589078538070481272e+02
6.415365233744497075e+00 8.590078610440249349e+02
6.414788741677663886e+00 8.591078563157601593e+02
6.414212354981644992e+00 8.592078526780632046e+02
6.413636060501071157e+00 8.593078524085195795e+02
6.413059963090859128e+00 8.594078373031602496e+02
6.412483798914032640e+00 8.595078531510237099e+02
6.411907825015406459e+00 8.596078553309320114e+02
6.411332034914342337e+00 8.597078449544466139e+02
6.410756270437565796e+00 8.598078494840423218e+02
6.410180626752837618e+00 8.599078523878823717e+02
6.409605102392980314e+00 8.600078539139740315e+02
6.409029671768559311e+00 8.601078585031539205e+02
6.408454411228166947e+00 8.602078528786577181e+02
6.407879276455270556e+00 8.603078447340903949e+02
6.407304130086411753e+00 8.604078579506750657e+02
6.406729203421338781e+00 8.605078523020187049e+02
6.406154371021473892e+00 8.606078495944611859e+02
6.405579586620968158e+00 8.607078578744119568e+02
6.405005012431351119e+00 8.608078489104452728e+02
6.404430475701438752e+00 8.609078527585386382e+02
6.403856036795181339e+00 8.610078589101384523e+02
6.403281724442515532e+00 8.611078623574406947e+02
6.402707594616233067e+00 8.612078533436721273e+02
6.402133530396707961e+00 8.613078522243557700e+02
6.401559528296328239e+00 8.614078596057828463e+02
6.400985679510470483e+00 8.615078595934803616e+02
6.400411962623973494e+00 8.616078559101074461e+02
6.399838413193275954e+00 8.617078423484307450e+02
6.399264788422891925e+00 8.618078612353627932e+02
6.398691448862502185e+00 8.619078496990217673e+02
6.398118123254817213e+00 8.620078550358517759e+02
6.397544942118004840e+00 8.621078544767401581e+02
6.396971842675920783e+00 8.622078589676422098e+02
6.396398891292166766e+00 8.623078569218647544e+02
6.395826063028971831e+00 8.624078526833330898e+02
6.395253338357273165e+00 8.625078496548854901e+02
6.394680722872447376e+00 8.626078468540256381e+02
6.394108163785593213e+00 8.627078534962377034e+02
6.393535706916457784e+00 8.628078615755499641e+02
6.392963483339730857e+00 8.629078481814855195e+02
6.392391184846410113e+00 8.630078671656614233e+02
6.391819160176020809e+00 8.631078575750013897e+02
6.391247240259882112e+00 8.632078489489121012e+02
6.390675338463068123e+00 8.633078564331553935e+02
6.390103595225770761e+00 8.634078554654544178e+02
6.389531937492068714e+00 8.635078588162855340e+02
6.388960449876983638e+00 8.636078516757215766e+02
6.388389049342141135e+00 8.637078485651206847e+02
6.387817741777066516e+00 8.638078484498777243e+02
6.387246502892945266e+00 8.639078555784401487e+02
6.386675403703130804e+00 8.640078575131022944e+02
6.386104471376740754e+00 8.641078494861087620e+02
6.385533573192265777e+00 8.642078547370590513e+02
6.384962840224391201e+00 8.643078503004610411e+02
6.384392214825542311e+00 8.644078462678638743e+02
6.383821666272895712e+00 8.645078480189588390e+02
6.383251161324259293e+00 8.646078613792864189e+02
6.382680897425039745e+00 8.647078517261062416e+02
6.382110645067935906e+00 8.648078592937282565e+02
6.381540604477376810e+00 8.649078489618177628e+02
6.380970629857997345e+00 8.650078462951570373e+02
6.380400668250663543e+00 8.651078605861617916e+02
6.379830988376824941e+00 8.652078446710504522e+02
6.379261314395409777e+00 8.653078469530869370e+02
6.378691708609482980e+00 8.654078564968193632e+02
6.378122316715859164e+00 8.655078477121530796e+02
6.377552934901784987e+00 8.656078563845763938e+02
6.376983751998137606e+00 8.657078493416000811e+02
6.376414581595520659e+00 8.658078593257223474e+02
6.375845657834127600e+00 8.659078451877700218e+02
6.375276686921437452e+00 8.660078585555480686e+02
6.374707982434203224e+00 8.661078443027711273e+02
6.374139239570822291e+00 8.662078560111823435e+02
6.373570720915674670e+00 8.663078475018546669e+02
6.373002242749963742e+00 8.664078510791302961e+02
6.372433889846407240e+00 8.665078518270089489e+02
6.371865693452327228e+00 8.666078442384480240e+02
6.371297558671018102e+00 8.667078450076676290e+02
6.370729446043333688e+00 8.668078610810109694e+02
6.370161575341362514e+00 8.669078537594235740e+02
6.369593786552322889e+00 8.670078512072497006e+02
6.369026105788959669e+00 8.671078488210995374e+02
6.368458450647409563e+00 8.672078611148766640e+02
6.367891070979032619e+00 8.673078440584067721e+02
6.367323697183800313e+00 8.674078451511484218e+02
6.366756479226149068e+00 8.675078379584233517e+02
6.366189273978315022e+00 8.676078477083009375e+02
6.365622219981229790e+00 8.677078499700380689e+02
6.365055244054467209e+00 8.678078576428032420e+02
6.364488456673051076e+00 8.679078512317540799e+02
6.363921720603141985e+00 8.680078549408830213e+02
6.363355121001916359e+00 8.681078537393428860e+02
6.362788599333096151e+00 8.682078579524178394e+02
6.362222210887991558e+00 8.683078578143258710e+02
6.361655920019148702e+00 8.684078596122932368e+02
6.361089818756139991e+00 8.685078470852912460e+02
6.360523678182120833e+00 8.686078606631919001e+02
6.359957825004963539e+00 8.687078426227870978e+02
6.359391878802880704e+00 8.688078601769772149e+02
6.358826193296783558e+00 8.689078508106015306e+02
6.358260508705246394e+00 8.690078604344946598e+02
6.357695074693034520e+00 8.691078449017841194e+02
6.357129579860883339e+00 8.692078592720105235e+02
6.356564284333741099e+00 8.693078575371243915e+02
6.355999149749441024e+00 8.694078464700434097e+02
6.355433992286966038e+00 8.695078585922190086e+02
6.354869056180789677e+00 8.696078506781508395e+02
6.354304219603643666e+00 8.697078442797318303e+02
6.353739422615559462e+00 8.698078500062445073e+02
6.353174781033514407e+00 8.699078473457715290e+02
6.352610223916030918e+00 8.700078488548861060e+02
6.352045750097326859e+00 8.701078547366727207e+02
6.351481460130731449e+00 8.702078471679767517e+02
6.350917240237739847e+00 8.703078463026022291e+02
6.350353104860706921e+00 8.704078495781185438e+02
6.349789054897425622e+00 8.705078568318436965e+02
6.349225155478606553e+00 8.706078565090750772e+02
6.348661362372538086e+00 8.707078564457328866e+02
6.348097705888641862e+00 8.708078512585881299e+02
6.347534136909558811e+00 8.709078496549529973e+02
6.346970689780937924e+00 8.710078455350677586e+02
6.346407337056624520e+00 8.711078437639476988e+02
6.345844061535109937e+00 8.712078473913259131e+02
6.345280864525824072e+00 8.713078561819044126e+02
6.344717819843760154e+00 8.714078570214600177e+02
6.344154925198477457e+00 8.715078503065037694e+02
6.343592068925341110e+00 8.716078558687839859e+02
6.343029416389026842e+00 8.717078443198844298e+02
6.342466732221351045e+00 8.718078574831970400e+02
6.341904253382208978e+00 8.719078532370132280e+02
6.341341811581263421e+00 8.720078614922257429e+02
6.340779587507953785e+00 8.721078501124115974e+02
6.340217423035163335e+00 8.722078472106250047e+02
6.339655366195195541e+00 8.723078442395135426e+02
6.339093337195226496e+00 8.724078553934193678e+02
6.338531501770044763e+00 8.725078511742092360e+02
6.337969725571028334e+00 8.726078554855363336e+02
6.337408047011878764e+00 8.727078614862980430e+02
6.336846520461101306e+00 8.728078594886328574e+02
6.336285096273622131e+00 8.729078583255787862e+02
6.335723829875266055e+00 8.730078481167167865e+02
6.335162622076571992e+00 8.731078465267352158e+02
6.334601460761433600e+00 8.732078557142571071e+02
6.334040433340598852e+00 8.733078600969766967e+02
6.333479536456689374e+00 8.734078602649552749e+02
6.332918781969153699e+00 8.735078540949817807e+02
6.332358133293690017e+00 8.736078481031976253e+02
6.331797494869047860e+00 8.737078593325016982e+02
6.331237101858659955e+00 8.738078458245728370e+02
6.330676692084599821e+00 8.739078543511571979e+02
6.330116417850191191e+00 8.740078577318147381e+02
6.329556332358905024e+00 8.741078464587889130e+02
6.328996247247766327e+00 8.742078541548220301e+02
6.328436247730648390e+00 8.743078656049723349e+02
6.327876447675498284e+00 8.744078604638596062e+02
6.327316725474563697e+00 8.745078604447123780e+02
6.326757161682690089e+00 8.746078511486108482e+02
6.326197652183229714e+00 8.747078511747882885e+02
